subject_id	specimen	abbreviation	full_name	parent	type_of_match	existing_cl_id	rank	cl_id	cl_label	score	hint_bonus	matched	contradictions	gaps	disqualified	note
SOULCAP:SC000097		CD4+ TCRgd Tem	CD4+ effector memory gamma/delta T cell	CD4+ TCRgd T cell			3	CL:0001024	CD34-positive, CD38-negative hematopoietic stem cell	12	2	CD14- (1 of 3 alt.), CD19- (1 of 2 alt.), CD16-		CD123-, HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.)	no	
SOULCAP:SC000098		CD8+ Tem	CD8+ effector memory T cell	CD8+ T cell	Exact		1	CL:0001057	myeloid dendritic cell, human	13	1	CD14- (1 of 3 alt.), CD19- (1 of 2 alt.), CD123-		HLA-DR:not:positive/CD11C:not:high (hi) (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-	no	
SOULCAP:SC000098		CD8+ Tem	CD8+ effector memory T cell	CD8+ T cell	Exact		2	CL:0002000	Kit-positive erythroid progenitor cell	13	1	CD14- (1 of 3 alt.), CD19- (1 of 2 alt.), CD123-		HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-	no	
SOULCAP:SC000098		CD8+ Tem	CD8+ effector memory T cell	CD8+ T cell	Exact		3	CL:0001024	CD34-positive, CD38-negative hematopoietic stem cell	12	2	CD14- (1 of 3 alt.), CD19- (1 of 2 alt.), CD16-		CD123-, HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.)	no	
SOULCAP:SC000099		CD8+ TCRab Tem	CD8+  effector memory alpha/beta T cell	CD8+ TCRab T cell	Exact		1	CL:0001057	myeloid dendritic cell, human	13	1	CD14- (1 of 3 alt.), CD19- (1 of 2 alt.), CD123-		HLA-DR:not:positive/CD11C:not:high (hi) (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-	no	
SOULCAP:SC000099		CD8+ TCRab Tem	CD8+  effector memory alpha/beta T cell	CD8+ TCRab T cell	Exact		2	CL:0002000	Kit-positive erythroid progenitor cell	13	1	CD14- (1 of 3 alt.), CD19- (1 of 2 alt.), CD123-		HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-	no	
SOULCAP:SC000099		CD8+ TCRab Tem	CD8+  effector memory alpha/beta T cell	CD8+ TCRab T cell	Exact		3	CL:0001024	CD34-positive, CD38-negative hematopoietic stem cell	12	2	CD14- (1 of 3 alt.), CD19- (1 of 2 alt.), CD16-		CD123-, HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.)	no	
SOULCAP:SC000100		CD8+ TCRgd Tem	CD8+ effector memory gamma/delta T cell	CD8+ TCRgd T cell			1	CL:0001057	myeloid dendritic cell, human	13	1	CD14- (1 of 3 alt.), CD19- (1 of 2 alt.), CD123-		HLA-DR:not:positive/CD11C:not:high (hi) (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-	no	
SOULCAP:SC000100		CD8+ TCRgd Tem	CD8+ effector memory gamma/delta T cell	CD8+ TCRgd T cell			2	CL:0002000	Kit-positive erythroid progenitor cell	13	1	CD14- (1 of 3 alt.), CD19- (1 of 2 alt.), CD123-		HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-	no	
SOULCAP:SC000100		CD8+ TCRgd Tem	CD8+ effector memory gamma/delta T cell	CD8+ TCRgd T cell			3	CL:0001024	CD34-positive, CD38-negative hematopoietic stem cell	12	2	CD14- (1 of 3 alt.), CD19- (1 of 2 alt.), CD16-		CD123-, HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.)	no	
SOULCAP:SC000101		Temra	CD45RA+ effector memory alpha/beta and gamma/delta T cell	T cell	Exact		1	CL:0001057	myeloid dendritic cell, human	13	1	CD14- (1 of 3 alt.), CD19- (1 of 2 alt.), CD123-		HLA-DR:not:positive/CD11C:not:high (hi) (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-	no	
SOULCAP:SC000101		Temra	CD45RA+ effector memory alpha/beta and gamma/delta T cell	T cell	Exact		2	CL:0002000	Kit-positive erythroid progenitor cell	13	1	CD14- (1 of 3 alt.), CD19- (1 of 2 alt.), CD123-		HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-	no	
SOULCAP:SC000101		Temra	CD45RA+ effector memory alpha/beta and gamma/delta T cell	T cell	Exact		3	CL:0000938	CD16-negative, CD56-bright natural killer cell, human	11	1	CD14- (1 of 3 alt.), CD19- (1 of 2 alt.), CD16-		CD123-, HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.)	no	
SOULCAP:SC000102		CD4+ Temra	CD4+ CD45RA+ effector memory alpha/beta and gamma/delta T cell	CD4+ T cell	Exact		1	CL:0001057	myeloid dendritic cell, human	13	1	CD14- (1 of 3 alt.), CD19- (1 of 2 alt.), CD123-		HLA-DR:not:positive/CD11C:not:high (hi) (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-	no	
SOULCAP:SC000102		CD4+ Temra	CD4+ CD45RA+ effector memory alpha/beta and gamma/delta T cell	CD4+ T cell	Exact		2	CL:0002000	Kit-positive erythroid progenitor cell	13	1	CD14- (1 of 3 alt.), CD19- (1 of 2 alt.), CD123-		HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-	no	
SOULCAP:SC000102		CD4+ Temra	CD4+ CD45RA+ effector memory alpha/beta and gamma/delta T cell	CD4+ T cell	Exact		3	CL:0000938	CD16-negative, CD56-bright natural killer cell, human	11	1	CD14- (1 of 3 alt.), CD19- (1 of 2 alt.), CD16-		CD123-, HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.)	no	
SOULCAP:SC000103		CD4+ TCRab Temra	CD4+ CD45RA+ effector memory alpha/beta T cell	CD4 TCRab T cell	Exact		1	CL:0001057	myeloid dendritic cell, human	13	1	CD14- (1 of 3 alt.), CD19- (1 of 2 alt.), CD123-		HLA-DR:not:positive/CD11C:not:high (hi) (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-	no	
SOULCAP:SC000103		CD4+ TCRab Temra	CD4+ CD45RA+ effector memory alpha/beta T cell	CD4 TCRab T cell	Exact		2	CL:0002000	Kit-positive erythroid progenitor cell	13	1	CD14- (1 of 3 alt.), CD19- (1 of 2 alt.), CD123-		HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-	no	
SOULCAP:SC000103		CD4+ TCRab Temra	CD4+ CD45RA+ effector memory alpha/beta T cell	CD4 TCRab T cell	Exact		3	CL:0000938	CD16-negative, CD56-bright natural killer cell, human	11	1	CD14- (1 of 3 alt.), CD19- (1 of 2 alt.), CD16-		CD123-, HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.)	no	
SOULCAP:SC000104		CD4+ TCRgd Temra	CD4+ CD45RA+ effector memory gamma/delta T cell	CD4+ TCRgd T cell			1	CL:0001057	myeloid dendritic cell, human	13	1	CD14- (1 of 3 alt.), CD19- (1 of 2 alt.), CD123-		HLA-DR:not:positive/CD11C:not:high (hi) (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-	no	
SOULCAP:SC000104		CD4+ TCRgd Temra	CD4+ CD45RA+ effector memory gamma/delta T cell	CD4+ TCRgd T cell			2	CL:0002000	Kit-positive erythroid progenitor cell	13	1	CD14- (1 of 3 alt.), CD19- (1 of 2 alt.), CD123-		HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-	no	
SOULCAP:SC000104		CD4+ TCRgd Temra	CD4+ CD45RA+ effector memory gamma/delta T cell	CD4+ TCRgd T cell			3	CL:0000938	CD16-negative, CD56-bright natural killer cell, human	11	1	CD14- (1 of 3 alt.), CD19- (1 of 2 alt.), CD16-		CD123-, HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.)	no	
SOULCAP:SC000105		CD8+ Temra	CD8+ CD45RA+ effector memory alpha/beta and gamma/delta T cell	CD8+ T cell	Exact		1	CL:0001057	myeloid dendritic cell, human	13	1	CD14- (1 of 3 alt.), CD19- (1 of 2 alt.), CD123-		HLA-DR:not:positive/CD11C:not:high (hi) (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-	no	
SOULCAP:SC000105		CD8+ Temra	CD8+ CD45RA+ effector memory alpha/beta and gamma/delta T cell	CD8+ T cell	Exact		2	CL:0002000	Kit-positive erythroid progenitor cell	13	1	CD14- (1 of 3 alt.), CD19- (1 of 2 alt.), CD123-		HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-	no	
SOULCAP:SC000105		CD8+ Temra	CD8+ CD45RA+ effector memory alpha/beta and gamma/delta T cell	CD8+ T cell	Exact		3	CL:0000938	CD16-negative, CD56-bright natural killer cell, human	11	1	CD14- (1 of 3 alt.), CD19- (1 of 2 alt.), CD16-		CD123-, HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.)	no	
SOULCAP:SC000106		CD8+ TCRab Temra	CD8+ CD45RA+ effector memory alpha/beta T cell	CD8+ TCRab T cell	Exact		1	CL:0001057	myeloid dendritic cell, human	13	1	CD14- (1 of 3 alt.), CD19- (1 of 2 alt.), CD123-		HLA-DR:not:positive/CD11C:not:high (hi) (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-	no	
SOULCAP:SC000106		CD8+ TCRab Temra	CD8+ CD45RA+ effector memory alpha/beta T cell	CD8+ TCRab T cell	Exact		2	CL:0002000	Kit-positive erythroid progenitor cell	13	1	CD14- (1 of 3 alt.), CD19- (1 of 2 alt.), CD123-		HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-	no	
SOULCAP:SC000106		CD8+ TCRab Temra	CD8+ CD45RA+ effector memory alpha/beta T cell	CD8+ TCRab T cell	Exact		3	CL:0000938	CD16-negative, CD56-bright natural killer cell, human	11	1	CD14- (1 of 3 alt.), CD19- (1 of 2 alt.), CD16-		CD123-, HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.)	no	
SOULCAP:SC000107		T helper		TCRab												invalid expression in Required phenotypic markers: mixed '|' and space in a group
SOULCAP:SC000108		T cytotoxic		TCRab			1	CL:0001057	myeloid dendritic cell, human	12	0	CD14- (1 of 3 alt.), CD19- (1 of 2 alt.), CD123-		HLA-DR:not:positive/CD11C:not:high (hi) (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-	no	
SOULCAP:SC000108		T cytotoxic		TCRab			2	CL:0002000	Kit-positive erythroid progenitor cell	12	0	CD14- (1 of 3 alt.), CD19- (1 of 2 alt.), CD123-		HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-	no	
SOULCAP:SC000108		T cytotoxic		TCRab			3	CL:0000938	CD16-negative, CD56-bright natural killer cell, human	10	0	CD14- (1 of 3 alt.), CD19- (1 of 2 alt.), CD16-		CD123-, HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.)	no	
SOULCAP:SC000109		ConT Treg-like		CD4 ConT												invalid expression in Required phenotypic markers: mixed '|' and space in a group
SOULCAP:SC000110		ConT Tfh-like		CD4 ConT												invalid expression in Required phenotypic markers: mixed '|' and space in a group
SOULCAP:SC000111		Th1-like		CD4 ConT												invalid expression in Required phenotypic markers: mixed '|' and space in a group
SOULCAP:SC000112		Th2-like		CD4 ConT												invalid expression in Required phenotypic markers: mixed '|' and space in a group
SOULCAP:SC000113		Th9-like														invalid expression in Required phenotypic markers: mixed '|' and space in a group
SOULCAP:SC000114		Th17-like		CD4 ConT												invalid expression in Required phenotypic markers: mixed '|' and space in a group
SOULCAP:SC000115		CD4 PanT helper		CD4/CD8 PanT			1	CL:0000895	naive thymus-derived CD4-positive, alpha-beta T cell	13	1	CD45+, CD4+, CD8-		CD14-/CD33-/CD64- (no axiom on any alt.), CD19-/CD20- (no axiom on any alt.), CD123-, CD3+, CD183:unknown/CXCR3:unknown (no axiom on any alt.), CD185:unknown/CXCR5:unknown (no axiom on any alt.), CD194:unknown/CCR4:unknown (no axiom on any alt.), CD196:unknown/CCR6:unknown (no axiom on any alt.), HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-	no	
SOULCAP:SC000115		CD4 PanT helper		CD4/CD8 PanT			2	CL:0001044	effector CD4-positive, alpha-beta T cell	13	1	CD45+, CD4+, CD8-		CD14-/CD33-/CD64- (no axiom on any alt.), CD19-/CD20- (no axiom on any alt.), CD123-, CD3+, CD183:unknown/CXCR3:unknown (no axiom on any alt.), CD185:unknown/CXCR5:unknown (no axiom on any alt.), CD194:unknown/CCR4:unknown (no axiom on any alt.), CD196:unknown/CCR6:unknown (no axiom on any alt.), HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-	no	
SOULCAP:SC000115		CD4 PanT helper		CD4/CD8 PanT			3	CL:0001204	CD4-positive, alpha-beta memory T cell, CD45RO-positive	13	1	CD45+, CD4+, CD8-		CD14-/CD33-/CD64- (no axiom on any alt.), CD19-/CD20- (no axiom on any alt.), CD123-, CD3+, CD183:unknown/CXCR3:unknown (no axiom on any alt.), CD185:unknown/CXCR5:unknown (no axiom on any alt.), CD194:unknown/CCR4:unknown (no axiom on any alt.), CD196:unknown/CCR6:unknown (no axiom on any alt.), HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-	no	
SOULCAP:SC000116		Th1-like			Surface Only		1	CL:0000545	T-helper 1 cell	16	0	CD4+, CD8-, CD183+, CD196-		CD14-/CD33-/CD64- (no axiom on any alt.), CD19-/CD20- (no axiom on any alt.), CD123-, CD45+, CD3+, CD185-, CD194-, HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-, IFNG+, IL-4-, IL-5-, IL-13-	no	
SOULCAP:SC000116		Th1-like			Surface Only		2	CL:0000895	naive thymus-derived CD4-positive, alpha-beta T cell	12	0	CD45+, CD4+, CD8-		CD14-/CD33-/CD64- (no axiom on any alt.), CD19-/CD20- (no axiom on any alt.), CD123-, CD3+, CD183+, CD185-, CD194-, CD196-, HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-, IFNG+, IL-4-, IL-5-, IL-13-	no	
SOULCAP:SC000116		Th1-like			Surface Only		3	CL:0001044	effector CD4-positive, alpha-beta T cell	12	0	CD45+, CD4+, CD8-		CD14-/CD33-/CD64- (no axiom on any alt.), CD19-/CD20- (no axiom on any alt.), CD123-, CD3+, CD183+, CD185-, CD194-, CD196-, HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-, IFNG+, IL-4-, IL-5-, IL-13-	no	
SOULCAP:SC000117		Th2-like					1	CL:0000546	T-helper 2 cell	16	0	CD4+, CD8-, CD183-, CD196-		CD14-/CD33-/CD64- (no axiom on any alt.), CD19-/CD20- (no axiom on any alt.), CD123-, CD45+, CD3+, CD185-, CD194+, HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-, CD294+, IL-4+/IL-5+/IL-13+ (no axiom on any alt.)	no	
SOULCAP:SC000117		Th2-like					2	CL:0001046	memory CCR4-positive regulatory T cell	16	0	CD45+, CD4+, CD8-, CD194+		CD14-/CD33-/CD64- (no axiom on any alt.), CD19-/CD20- (no axiom on any alt.), CD123-, CD3+, CD183-, CD185-, CD196-, HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-, CD294+, IL-4+/IL-5+/IL-13+ (no axiom on any alt.)	no	
SOULCAP:SC000117		Th2-like					3	CL:0001051	CD4-positive, CXCR3-negative, CCR6-negative, alpha-beta T cell	16	0	CD4+, CD8-, CD183-, CD196-		CD14-/CD33-/CD64- (no axiom on any alt.), CD19-/CD20- (no axiom on any alt.), CD123-, CD45+, CD3+, CD185-, CD194+, HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-, CD294+, IL-4+/IL-5+/IL-13+ (no axiom on any alt.)	no	
SOULCAP:SC000118		Th9-like					1	CL:0000546	T-helper 2 cell	16	0	CD4+, CD8-, CD183-, CD196-		CD14-/CD33-/CD64- (no axiom on any alt.), CD19-/CD20- (no axiom on any alt.), CD123-, CD45+, CD3+, CD185-, CD194+, HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-, CD198+, IL-9+	no	
SOULCAP:SC000118		Th9-like					2	CL:0001046	memory CCR4-positive regulatory T cell	16	0	CD45+, CD4+, CD8-, CD194+		CD14-/CD33-/CD64- (no axiom on any alt.), CD19-/CD20- (no axiom on any alt.), CD123-, CD3+, CD183-, CD185-, CD196-, HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-, CD198+, IL-9+	no	
SOULCAP:SC000118		Th9-like					3	CL:0001051	CD4-positive, CXCR3-negative, CCR6-negative, alpha-beta T cell	16	0	CD4+, CD8-, CD183-, CD196-		CD14-/CD33-/CD64- (no axiom on any alt.), CD19-/CD20- (no axiom on any alt.), CD123-, CD45+, CD3+, CD185-, CD194+, HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-, CD198+, IL-9+	no	
SOULCAP:SC000119		Th17-like					1	CL:0000899	T-helper 17 cell	16	0	CD4+, CD8-, CD183-, CD196+		CD14-/CD33-/CD64- (no axiom on any alt.), CD19-/CD20- (no axiom on any alt.), CD123-, CD45+, CD3+, CD185-, CD194:low/CD194- (no axiom on any alt.), HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-, IL-17A+	no	
SOULCAP:SC000119		Th17-like					2	CL:0000895	naive thymus-derived CD4-positive, alpha-beta T cell	12	0	CD45+, CD4+, CD8-		CD14-/CD33-/CD64- (no axiom on any alt.), CD19-/CD20- (no axiom on any alt.), CD123-, CD3+, CD183-, CD185-, CD194:low/CD194- (no axiom on any alt.), CD196+, HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-, IL-17A+	no	
SOULCAP:SC000119		Th17-like					3	CL:0001044	effector CD4-positive, alpha-beta T cell	12	0	CD45+, CD4+, CD8-		CD14-/CD33-/CD64- (no axiom on any alt.), CD19-/CD20- (no axiom on any alt.), CD123-, CD3+, CD183-, CD185-, CD194:low/CD194- (no axiom on any alt.), CD196+, HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-, IL-17A+	no	
SOULCAP:SC000120		Tfh					1	CL:0001057	myeloid dendritic cell, human	12	0	CD14- (1 of 3 alt.), CD19- (1 of 2 alt.), CD123-		HLA-DR:not:positive/CD11C:not:high (hi) (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-	no	
SOULCAP:SC000120		Tfh					2	CL:0002000	Kit-positive erythroid progenitor cell	12	0	CD14- (1 of 3 alt.), CD19- (1 of 2 alt.), CD123-		HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-	no	
SOULCAP:SC000120		Tfh					3	CL:0000938	CD16-negative, CD56-bright natural killer cell, human	10	0	CD14- (1 of 3 alt.), CD19- (1 of 2 alt.), CD16-		CD123-, HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.)	no	
SOULCAP:SC000121		CD4 PanT Treg		CD4/CD8 PanT			1	CL:0001046	memory CCR4-positive regulatory T cell	20	0	CD45+, CD4+, CD8-, CD127:low (dim) (1 of 2 alt.), CD25+		CD14-/CD33-/CD64- (no axiom on any alt.), CD19-/CD20- (no axiom on any alt.), CD123-, CD3+, HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-	no	
SOULCAP:SC000121		CD4 PanT Treg		CD4/CD8 PanT			2	CL:0002677	naive regulatory T cell	20	0	CD45+, CD4+, CD8-, CD127:low (dim) (1 of 2 alt.), CD25+		CD14-/CD33-/CD64- (no axiom on any alt.), CD19-/CD20- (no axiom on any alt.), CD123-, CD3+, HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-	no	
SOULCAP:SC000121		CD4 PanT Treg		CD4/CD8 PanT			3	CL:0000792	CD4-positive, CD25-positive, alpha-beta regulatory T cell	17	1	CD4+, CD8-, CD127:low (dim) (1 of 2 alt.), CD25+		CD14-/CD33-/CD64- (no axiom on any alt.), CD19-/CD20- (no axiom on any alt.), CD123-, CD45+, CD3+, HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-	no	
SOULCAP:SC000122		Vg9 Vd2		TCRgd			1	CL:0002467	Gr1-high myeloid suppressor cell	6	0	CD45+, CD11C:not:high (1 of 2 alt.)		CD14-/CD33-/CD64- (no axiom on any alt.), CD19-/CD20- (no axiom on any alt.), CD123-, CD3+, TCRAB-/TCRGD+ (no axiom on any alt.), TCRVD2+, TCRVG9+, CD15-/CD66B- (no axiom on any alt.), CD16-, TCR:unknown, V:unknown, DELTA1-	no	
SOULCAP:SC000122		Vg9 Vd2		TCRgd			2	CL:0000097	mast cell	4	0	CD123-		CD14-/CD33-/CD64- (no axiom on any alt.), CD19-/CD20- (no axiom on any alt.), CD45+, CD3+, TCRAB-/TCRGD+ (no axiom on any alt.), TCRVD2+, TCRVG9+, HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-, TCR:unknown, V:unknown, DELTA1-	no	
SOULCAP:SC000122		Vg9 Vd2		TCRgd			3	CL:0000484	connective tissue type mast cell	4	0	CD123-		CD14-/CD33-/CD64- (no axiom on any alt.), CD19-/CD20- (no axiom on any alt.), CD45+, CD3+, TCRAB-/TCRGD+ (no axiom on any alt.), TCRVD2+, TCRVG9+, HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD16-, TCR:unknown, V:unknown, DELTA1-	no	
SOULCAP:SC000123		Vd2		TCRgd												invalid expression in Required phenotypic markers: invalid marker token '2+'
SOULCAP:SC000124		Vd3		TCRgd												invalid expression in Required phenotypic markers: invalid marker token '1-'
SOULCAP:SC000125		Vg9 Vd1														invalid expression in Required phenotypic markers: invalid marker token '1+'
SOULCAP:SC000126		Vd1		TCRgd												invalid expression in Required phenotypic markers: invalid marker token '1+'
SOULCAP:SC000127		Vg9		TCRgd												invalid expression in Required phenotypic markers: invalid marker token '1-'
